case_number,breach_number,defendant,court_name,court_level,act,regulation,date_of_hearing,result,fine,address,region,local_authority,industry,main_activity,type_of_location,hse_group,hse_directorate,hse_area,hse_division,combined_id,cytora_ingest_ts
4629280,01,Borrowdale Construction Homes Limited,Brighton,Magistrates Court,"Health and Safety At Work Act 1974, Section 2, Sub Section 1",,10/06/2021,Fine,"£21,000.00",Building SiteWest of London RoadBolneyWest SussexRH17 5QREngland,East & South East,Mid Sussex,Construction,43390 - OTHER BUILDING COMPLETION,,HSE Group,HSE Directorate,HSE Area,HSE Division,4629280001,1652957606.9549074
