Defendant,Description,Offence Date,Total Fine,Total Costs Awarded to HSE,Time-st
Invictus Facilities & Construction Management Lim,Prosecution following fall of over 5m from with lift shaft from mobile scaffolding.,08/03/2018,"£106,000.00","£8,349.15",2022-05-05 14:36:17.894358+00:00
