Defendant,Description,Offence Date,Total Fine,Total Costs Awarded to HSE,Time-st
Kepak Group Limited,"At the time of the accident the IP had emerged from the factory building, walked around a waste bin into the road and turned left.  At this same time, a FLT driver was driving along the same road.  A lorry appeared at the other end of the road coming towards the FLT driver.  At this point, the FLT that was carrying a bin of waste turned to the left and collided with the IP resulting in serious injuries.",16/02/2017,"£600,000.00","£38,183.05",2022-05-05 16:12:46.131399+00:00
