Defendant,Description,Offence Date,Total Fine,Total Costs Awarded to HSE,Time-st
Securafence Manufacturing Limited,"Proposed prosecution Securafence Ltd. Various concerns inc. using spray booth when they complied with NOC by not using it, no LEV for welding fume, poor welfare and no H&S management.",29/08/2018,"£90,000.00","£6,017.00",2022-05-05 16:12:23.527686+00:00
