Defendant,Description,Offence Date,Total Fine,Total Costs Awarded to HSE,Time-st
British Airways plc,"Staff member was walking through the Baggage Hall when due to reasons still under investigation she was run over by a baggage dolley in a train attached to ET2178. Fractures have been diagnosed, we understand that fractures are to leg and pelvis.",16/03/2018,"£1,800,000.00","£35,724.33",2022-05-05 16:11:42.559465+00:00
