Defendant,Description,Offence Date,Total Fine,Total Costs Awarded to HSE,Time-st
Restore Datashred Limited,"IP was operating a forklift truck in the warehouse, CCTV shows a turn carried out with raised forks, the vehicle overturns on to its side and the IP is trapped between the operator cab and the floor. Other site staff attempt to release the IP with another forklift, at the same time the emergency services are contacted. The IP is released and taken to hospital, we were later informed that the IP had passed away.",This case did result from the investigation of a fatality,02/07/2018,"£600,000.00",2022-05-05 16:11:45.322645+00:00
