Defendant,Description,Offence Date,Total Fine,Total Costs Awarded to HSE,Time-st
Accoil Paper Recycling Limited,Prosecution case - Accoil Paper Recycling - link to investigation case 4547475,19/01/2018,"£75,000.00","£7,706.50",2022-05-05 16:11:41.705994+00:00
