Defendant,Description,Offence Date,Total Fine,Total Costs Awarded to HSE,Time-st
Iver Recycling UK Limited,This investigation is because of extreme site conditions seen during inspection.,21/03/2019,"£200,000.00","£7,125.72",2022-05-05 16:11:44.418421+00:00
