Defendant,Description,Offence Date,Total Fine,Total Costs Awarded to HSE,Time-st
STA Vehicle Centres Ltd,Prosecution of company following incident where ignition of cleaning fluid during degreasing of vehicle pit caused serious burns.,27/03/2020,"£28,000.00",£926.17,2022-05-05 14:35:53.819709+00:00
