Defendant,Description,Offence Date,Total Fine,Total Costs Awarded to HSE,Time-st
Q V Foods Ltd,Prosecution - QV Foods Ltd - Holbeach Hurn - Exposure sulphur dioxide 11.06.18,11/06/2018,"£300,000.00","£9,924.90",2022-05-05 16:12:02.634801+00:00
