Defendant,Description,Offence Date,Total Fine,Total Costs Awarded to HSE,Time-st
Postpack Ltd,Prosecution - Postpack Ltd - unsafe Flatbed Die Cutting Machine 23/04/19,23/04/2019,"£2,000.00",£576.00,2022-05-05 14:35:51.058200+00:00
