Defendant,Description,Offence Date,Total Fine,Total Costs Awarded to HSE,Time-st
Empire Capital (Derbyshire) Limited,"PR - Empire Capital Derby Ltd - Working at height @ Horse and Jockey Yard, Derbyshire.",12/09/2017,"£40,000.00","£2,048.07",2022-05-05 14:35:41.751715+00:00
