Defendant,Description,Offence Date,Total Fine,Total Costs Awarded to HSE,Time-st
Fairline Yachts Limited,Fairline Yachts Ltd - Prosecution following accident in Dec 2018,03/12/2018,"£230,000.00","£7,410.55",2022-05-05 14:35:42.667789+00:00
