Defendant,Description,Offence Date,Total Fine,Total Costs Awarded to HSE,Time-st
Damasco UK Limited,Prosecution - Damasco UK Ltd - Unsafe Flatbed Die Cutting Machine 23/04/19,23/04/2019,"£2,000.00",£576.00,2022-05-05 14:35:41.279322+00:00
