Defendant,Description,Offence Date,Total Fine,Total Costs Awarded to HSE,Time-st
Pyrodem Limited,"Prosecution results from a breach of 16(2) by virtue of regulation 21 of The Construction (Design & Management) Regulations 2015, where 2 persons were injured while they attempted to break a concrete slab.",20/06/2019,"£40,000.00","£12,668.90",2022-05-05 14:36:11.526068+00:00
