Defendant,Description,Offence Date,Total Fine,Total Costs Awarded to HSE,Time-st
Chivas Brothers Limited,Employee was injured as a result of being crushed and then trapped by a dangerous part of machinery.,22/02/2017,"£50,000.00",£0.00,2022-05-05 14:36:03.142885+00:00
