Defendant,Description,Offence Date,Total Fine,Total Costs Awarded to HSE,Time-st
Northstone (NI) Limited,"Failed to ensure there was a reliable source of heating in a wintry hostile environment, failed to ensure there was a system of work for persons other than employees on the site because the system did not allow for these persons to carry out a timely evacuation from the site in foreseeable winter weather conditions, failed to provide rest rooms and rest areas that were maintained at an adequate temperature, and failed to ensure that security guards at work on site were provided with adequate protective clothing for working outdoors in extreme cold and snow and failed to ensure they were provided with a back up generator or other means of heating should the main generator fail",21/01/2018,"£768,000.00",£0.00,2022-05-05 14:36:10.086062+00:00
