Defendant,Description,Offence Date,Total Fine,Total Costs Awarded to HSE,Time-st
BAM Nuttall Limited,During work did not ensure effective segregation of vehicles and pedestrians was maintained at all times and that adequate protected work areas were available for necessary tasks whereby employee was carrying out work at the roadside and was stuck by a dumper truck.,28/10/2016,"£700,000.00",£0.00,2022-05-05 14:36:01.444427+00:00
