Defendant,Description,Offence Date,Total Fine,Total Costs Awarded to HSE,Time-st
Stable Homes Ltd,"Failure to to plan work at height such that persons were not at risk from falling a distance liable to cause personal injury, faliure to ensure that suitable and sufficient welfare facillities were provided. Failure to ensure that the consruction site was kept in good order and in a reasonable state of cleanliness. Failure to ensure construction site was organisedso that pedestrians and vehicles could move without risk that persons could br struck by moving vehicles. Failure to ensure that suitable and sufficient fire-fighting and alarm equipment to prevent risk of injury of fire on site, falilure to ensure that electrical work equipment which may be exposed to mechanical damage, weather hazards, dirty or corrosive environments, and flammable and corrosive substances including dust were constructed or protected to prevent danger arising from such exposure and that no person should engage in any work activity on or so near any live conductor that danger may arise.",19/10/2016,"£35,332.00",£0.00,2022-05-05 14:36:12.443755+00:00
