Defendant,Description,Offence Date,Total Fine,Total Costs Awarded to HSE,Time-st
Genpart (UK) Limited,Installing boards on a mezzanine floor. Whilst cutting a board he slipped and fell between the purlins.,28/11/2019,"£34,000.00","£4,657.00",2022-05-05 14:35:17.429631+00:00
