Defendant,Description,Offence Date,Total Fine,Total Costs Awarded to HSE,Time-st
Logistex Limited,Logistex Limited - Prosecution - FATAL - 8/12/2017,This case did result from the investigation of a fatality,07/12/2017,"£180,000.00",2022-05-05 16:11:30.651744+00:00
