Defendant,Description,Offence Date,Total Fine,Total Costs Awarded to HSE,Time-st
M & S Water Services (Utilities) Limited,"Prosecution results from the fatality of a member of public when fell in the excavation by M & S Water Services (Utilities) Limited. 
**** From June 2020 hearings delayed due to Covid-19 impact on court system ****",This case did result from the investigation of a fatality,25/05/2017,"£100,000.00",2022-05-05 16:11:31.596492+00:00
