Defendant,Description,Offence Date,Total Fine,Total Costs Awarded to HSE,Time-st
D.I.G. Corrugated Machinery Limited,Prosecution - DIG Corrugated Machinery Ltd - supply of unsafe FBDC Machine,23/04/2019,"£6,500.00","£3,529.20",2022-05-05 14:35:11.109004+00:00
