Defendant,Description,Offence Date,Total Fine,Total Costs Awarded to HSE,Time-st
"Esso Petroleum Company, Limited",Esso Refinery Fawley - DO release of LPG gas - 15/11/2015,14/11/2015,"£500,000.00","£34,103.46",2022-05-05 16:11:25.579430+00:00
