case_number,breach_number,defendant,court_name,court_level,act,regulation,date_of_hearing,result,fine,address,region,local_authority,industry,main_activity,type_of_location,hse_group,hse_directorate,hse_area,hse_division,combined_id,cytora_ingest_ts
4461196,01,Erith Haulage Company Limited,,Crown Court,,Work at Height Regulations 2005 (No  4) para 1,06/03/2017,Fine,"£215,000.00",Anchor Bay WharfManor RoadErithKentDA8 2AWEngland,London,Bexley,Extractive and utility supply industries,37000 - SEWERAGE,,HSE Group,HSE Directorate,HSE Area,HSE Division,4461196001,1652958041.8802097
