case_number,breach_number,defendant,court_name,court_level,act,regulation,date_of_hearing,result,fine,address,region,local_authority,industry,main_activity,type_of_location,hse_group,hse_directorate,hse_area,hse_division,combined_id,cytora_ingest_ts
4360924,01,Nationwide Roofing and Cladding Ltd,Westminster Magistrates Court,Magistrates Court,"Health and Safety At Work Act 1974, Section 33, Sub Section 0",,07/05/2014,Fine,"£8,600.00",Anerley Methodist Church HallOakfield RoadLondonSE20 7RNEngland,London,Bromley,Construction,43910 - ROOFING ACTIVITIES,,HSE Group,HSE Directorate,HSE Area,HSE Division,4360924001,1652958400.5795267
