case_number,breach_number,defendant,court_name,court_level,act,regulation,date_of_hearing,result,fine,address,region,local_authority,industry,main_activity,type_of_location,hse_group,hse_directorate,hse_area,hse_division,combined_id,cytora_ingest_ts
4350129,01,HIS Energy Ltd,Manchester (Minshull St),Crown Court,"Health and Safety At Work Act 1974, Section 3, Sub Section 1",,04/02/2015,Fine,"£500,000.00",421 Middleton RoadManchesterGreater ManchesterM24 4QLEngland,North West,Bury,Construction,43220 - INSTALL PLUMB/HEAT/AIR-CON,,HSE Group,HSE Directorate,HSE Area,HSE Division,4350129001,1652958311.5484836
