case_number,breach_number,defendant,court_name,court_level,act,regulation,date_of_hearing,result,fine,address,region,local_authority,industry,main_activity,type_of_location,hse_group,hse_directorate,hse_area,hse_division,combined_id,cytora_ingest_ts
4310426,01,Majestic Construction Limited,Guildford,Magistrates Court,,Work at Height Regulations 2005 (No  10) para 2,04/03/2013,Fine,"£8,000.00",Tru52 High StreetCamberleySurreyGU15 3RSEngland,East & South East,Surrey Heath,Construction,43390 - OTHER BUILDING COMPLETION,,HSE Group,HSE Directorate,HSE Area,HSE Division,4310426001,1652958545.4887002
