case_number,breach_number,defendant,court_name,court_level,act,regulation,date_of_hearing,result,fine,address,region,local_authority,industry,main_activity,type_of_location,hse_group,hse_directorate,hse_area,hse_division,combined_id,cytora_ingest_ts
4566985,01,Baldwin Skip Hire Ltd,Norwich,Crown Court,"Health and Safety At Work Act 1974, Section 2, Sub Section 1",,17/05/2019,Fine,"£75,000.00",Walnut Tree Farm/Baldwin SkipWalnut Tree FarmSilver StreetATTLEBOROUGHNorfolkNR17 2LFEngland,East & South East,Breckland,Extractive and utility supply industries,38110 - COLLECTION NON-HAZARDOUS WASTE,Fixed,HSE Group,HSE Directorate,HSE Area,HSE Division,4566985001,1652957846.073756
