case_number,breach_number,defendant,court_name,court_level,act,regulation,date_of_hearing,result,fine,address,region,local_authority,industry,main_activity,type_of_location,hse_group,hse_directorate,hse_area,hse_division,combined_id,cytora_ingest_ts
4285424,01,Farrellys Metal Polishers Limited,Warley,Magistrates Court,"Health and Safety At Work Act 1974, Section 2, Sub Section 1",,08/06/2012,Fine,"£14,000.00",Unit 5 Newman Park/Farrellys MUnit 5Newman ParkWEDNESBURYWest MidlandsWS10 7BJEngland,Midlands,Walsall,Manufacturing,25610 - TREATMENT AND COATING METALS,Fixed,HSE Group,HSE Directorate,HSE Area,HSE Division,4285424001,1652958631.5815008
