case_number,breach_number,defendant,court_name,court_level,act,regulation,date_of_hearing,result,fine,address,region,local_authority,industry,main_activity,type_of_location,hse_group,hse_directorate,hse_area,hse_division,combined_id,cytora_ingest_ts
4279032,01,Cavill Property Maintenance Ltd,Hull & Holderness,Magistrates Court,"Health and Safety At Work Act 1974, Section 3, Sub Section 1",,19/12/2012,Fine,"£65,000.00",Rotterdam RoadSutton Fields Industrial EstatHullEast Riding of YorkshireHU7 0XAEngland,Yorks & North East,East Riding,Construction,42990 - CIVIL ENGINEERING PROJECT NEC.,,HSE Group,HSE Directorate,HSE Area,HSE Division,4279032001,1652958565.328658
