case_number,breach_number,defendant,court_name,court_level,act,regulation,date_of_hearing,result,fine,address,region,local_authority,industry,main_activity,type_of_location,hse_group,hse_directorate,hse_area,hse_division,combined_id,cytora_ingest_ts
4340015,01,Chard Truck Services Ltd,Taunton,Crown Court,"Health and Safety At Work Act 1974, Section 2, Sub Section 1",,07/11/2014,Fine,"£500,000.00",Millfield Trading EstateChardSomersetEngland,Wales & South West,South Somerset,Total service industries,45200 - MVR,,HSE Group,HSE Directorate,HSE Area,HSE Division,4340015001,1652958341.942483
