case_number,breach_number,defendant,court_name,court_level,act,regulation,date_of_hearing,result,fine,address,region,local_authority,industry,main_activity,type_of_location,hse_group,hse_directorate,hse_area,hse_division,combined_id,cytora_ingest_ts
4451861,01,Allen and Hunt Construction Engineers Limited,Derby,Crown Court,,Work at Height Regulations 2005 (No  4) para 1,22/11/2016,Fine,"£267,000.00",Norlow Works/Allen and Hunt LtNorlow WorksThorpeASHBOURNEDerbyshireDE6 2ATEngland,Midlands,Derbyshire Dales,Construction,41200 - CONSTRUCTION OF BUILDINGS,Fixed,HSE Group,HSE Directorate,HSE Area,HSE Division,4451861001,1652958081.993379
