Defendant,Description,Offence Date,Total Fine,Total Costs Awarded to HSE,Time-st
Troy Foods Limited,"Inadequate maintenance of guarding arrangements on potato elevator/conveyor, coupled with training and supervision deficiencies",02/09/2019,"£33,333.00",£697.53,2022-05-05 14:36:44.795816+00:00
