Defendant,Description,Offence Date,Total Fine,Total Costs Awarded to HSE,Time-st
Corespec Ltd,Serious personal injuries arising from forklift truck movement.,27/08/2019,"£117,585.83","£5,404.83",2022-05-05 16:12:58.042496+00:00
