Defendant,Description,Offence Date,Total Fine,Total Costs Awarded to HSE,Time-st
Thirteen Housing Group,"Suitable and sufficient measures were not taken to prevent, so far as is reasonably practicable, any person falling a distance liable to cause personal injury.",21/08/2017,"£50,000.00","£7,327.40",2022-05-05 14:36:43.371429+00:00
